province,district,name,number,administrative_pst,locality,area,classification,type,level,latitude,longitude
NAMPULA,MECUBURI,PS Popue,331,MECUBURI,NATALA-POPUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.5211,38.8958
NAMPULA,MECUBURI,PS Issipe,332,MECUBURI,ISSIPE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3709,38.8067
NAMPULA,MECUBURI,CS Malite,333,MILHANA,MALITE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.2352,39.2703
NAMPULA,MECUBURI,CS Mualua,334,MECUBURI,MECUBURI SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6414,39.105
NAMPULA,MECUBURI,CS Nahipa,335,MECUBURI,NAHIPA-MARRIRIUME,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8164,38.9658
NAMPULA,MECUBURI,CS Ratane,336,MUITE,RATANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.2414,39.0044
NAMPULA,MECUBURI,PS Namina II,337,NAMINA,NAMINA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.927,38.6633
NAMPULA,MEMBA,CS Memba-Sede,338,MEMBA,MEMBA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.1796,40.5249
NAMPULA,MEMBA,CS Chipene,339,CHIPENE,CHIPENE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-13.7669,40.2958
NAMPULA,MEMBA,CS Namahaca,340,MEMBA,TROPENE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3513,40.4417
NAMPULA,MEMBA,PS do Lurio,341,LURIO,LURIO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.5383,40.5034
NAMPULA,MEMBA,PS Mazua,342,MAZUE,MAZUE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.0194,40.3456
NAMPULA,MEMBA,PS Napila,343,MEMBA,7 DE ABRIL,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3266,40.5282
NAMPULA,MEMBA,PS Simuco,344,MAZUE,SIMUCO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-13.9286,40.5963
NAMPULA,MEMBA,PS Cava,345,MEMBA,CAVA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.1814,40.2759
NAMPULA,MEMBA,CS Geba,346,MEMBA,NIACA GEBA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3336,40.6219
NAMPULA,MEMBA,CS Caleia,347,MEMBA,CAVA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.1336,40.1489
NAMPULA,MEMBA,CS Baixo Pinda,348,MEMBA,NIACA GEBA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.2118,40.7085
NAMPULA,MEMBA,CS Pavala,349,NA,NA,NA,NA,NA,NA,-13.9669740252,40.394044346
NAMPULA,MONGICUAL,CS Namige,350,NAMIGE,NAMIGE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5686,40.4089
NAMPULA,MONGICUAL,CS Quinga,351,QUINGA,QUINGA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.825,40.2256
NAMPULA,MONGICUAL,CS Quixaxe,352,QUIXAXE,QUIXAXE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.2872,40.1139
NAMPULA,MONGICUAL,CS Nakakana,353,QUINGA,NACACANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7533,39.9905
NAMPULA,MONGICUAL,CS Mepeone,354,QUIXAXE,MEPEONE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3003,39.8703
NAMPULA,MONGICUAL,CS Perequexo,355,QUIXAXE,QUIXAXE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1597,40.198
NAMPULA,MONGICUAL,CS Xa Selemane,356,NAMIGE,NAMIGE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5478,40.4161
NAMPULA,MONGICUAL,CS Xa Momade,357,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,MOGOVOLAS,CS Namitil,358,NAMITIL,VILA DE NAMITIL,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7089,39.3378
NAMPULA,MOGOVOLAS,CS Calipo,359,CALIPO,CALIPO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.6239,39.1019
NAMPULA,MOGOVOLAS,CS Iuluti,360,ILUTI,ILUTE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8352,38.9725
NAMPULA,MOGOVOLAS,CS Muatua,361,MUATUA,MUATUA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7195,39.693600000000004
NAMPULA,MOGOVOLAS,CS Nanhupo Rio,362,NANHUPO,NANHUPO RIO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9647,39.5117
NAMPULA,MOGOVOLAS,PS Mecutamala,363,NAMITIL,NAMITIL SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.6711,39.46
NAMPULA,MOGOVOLAS,CS Murrirrima,364,ILUTI,MUCHUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8833,39.0714
NAMPULA,MOMA,HD Moma,365,MOMA,VILA DE MOMA,URBANA,Hospital Distrital,Hospital Distrital,Nivel Secondario,-16.7625,39.2228
NAMPULA,MOMA,CS Chacaua,366,CHALALA,CHALAUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.0914,39.1581
NAMPULA,MOMA,CS Briganha,367,MOMA,MPACO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.7111,39.3189
NAMPULA,MOMA,CS Guarneia,368,LARDE,LARDE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4802,39.7174
NAMPULA,MOMA,CS Larde,369,LARDE,LARDE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4781,39.715
NAMPULA,MOMA,CS Mucoroge,370,MOMA,MIRRUPI,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.8686,39.1372
NAMPULA,MOMA,PS Metil,371,MOMA,JACOMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.4072,39.0364
NAMPULA,MOMA,PS Nambilane,372,MUCUALI,MUCUALI SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.4139,39.4278
NAMPULA,MOMA,CS Pilivili,373,MOMA,PILIVILE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.6392,39.4961
NAMPULA,MOMA,PS Savara,374,MOMA,JACOMA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.5639,39.0775
NAMPULA,MOMA,PS Uala,375,MOMA,NAICOLE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.4256,39.2197
NAMPULA,MOMA,CS Mecane,376,MOMA,MPACO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.6039,39.2506
NAMPULA,MOMA,CS Micane,377,NA,NA,NA,NA,NA,NA,-16.6039,39.2506
NAMPULA,MOMA,CS Mavuco,378,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,MOMA,CS Marrupanama,379,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,MONAPO,HR Monapo,380,ITOCULO,ITOCULO SEDE,RURAL,Hospital Rural,Hospital Rural,Nivel Secondario,-14.9097,40.3333
NAMPULA,MONAPO,CS Monapo,381,MONAPO,MONAPO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9206,40.2986
NAMPULA,MONAPO,CS Carapira,382,MONAPO,MONAPO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9153,40.2286
NAMPULA,MONAPO,CS Natete,383,NETIA,NETIA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7402,39.9178
NAMPULA,MONAPO,CS Ituculo,384,ITOCULO,ITOCULO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7186,40.3341
NAMPULA,MONAPO,CS Muatuca,385,NETIA,MUATUCA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6658,39.8441
NAMPULA,MONAPO,CS Netia,386,NETIA,NETIA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7467,39.9767
NAMPULA,MONAPO,PS Chihiri,387,ITOCULO,ITOCULO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.5547,40.3005
NAMPULA,MONAPO,PS Jagaia 1,388,MONAPO,MONAPO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9884,40.187
NAMPULA,MONAPO,CS Mecuco,389,NETIA,NACULUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.727,40.0703
NAMPULA,MONAPO,PS Meserepane,390,MONAPO,CANACUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9745,40.0964
NAMPULA,MONAPO,PS Metocheria,391,MONAPO,CANACUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.8558,40.0853
NAMPULA,MONAPO,CS Ramiane,392,ITOCULO,ITOCULO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8075,40.2811
NAMPULA,MONAPO,PS Prisional,393,ITOCULO,ITOCULO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.7179,40.335
NAMPULA,MONAPO,CS Mucujua,394,NA,NA,NA,NA,NA,NA,-14.9169444,40.3022222
NAMPULA,MONAPO,CS Napala,395,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,MOSSURIL,CS Mussuril,396,MOSSURIL,VILA DE MOSSURIL (CHOCAS MAR),URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9525,40.6656
NAMPULA,MOSSURIL,CS Nacuxa,397,MATIBANE,NACUCHA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7756,40.7295
NAMPULA,MOSSURIL,PS Cabaceira Grande,398,MOSSURIL,VILA DE MOSSURIL (CHOCAS MAR),URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.9906,40.7395
NAMPULA,MOSSURIL,CS Chocas-Mar,399,MOSSURIL,VILA DE MOSSURIL (CHOCAS MAR),RURAL,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-14.9525,40.74
NAMPULA,MOSSURIL,CS Lunga,400,LUNGA,LUNGA SEDE (AMPITA),RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1881,40.52
NAMPULA,MOSSURIL,CS Matibane,401,MATIBANE,MATIBANE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8633,40.7675
NAMPULA,MOSSURIL,PS Namige,402,MOSSURIL,NAMITATARI,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.7859,40.5809
NAMPULA,MOSSURIL,CS Cabeceira Pequena,403,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,MOSSURIL,CS Muaualo,404,LUNGA,VIDA NOVA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1923,40.3597
NAMPULA,MUECATE,CS Muecate,405,MUECATE,MUECATE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8725,39.6378
NAMPULA,MUECATE,CS Imala,406,IMALA,IMALA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5775,39.5761
NAMPULA,MUECATE,PS Namahia,407,IMALA,GRACIO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.5803,39.378
NAMPULA,MUECATE,PS Chinamane,408,IMALA,MUARIUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.5818,39.7408
NAMPULA,MUECATE,CS Muculuone,409,MUCULOENE,MUCULOENE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9423,39.4154
NAMPULA,MUECATE,CS Napala,410,MUECATE,NAPALA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7657,39.7885
NAMPULA,MUECATE,CS Gracio,411,IMALA,GRACIO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.4319,39.3945
NAMPULA,MUECATE,CS Kavula,412,MUCULOENE,KAVULA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9049,39.3235
NAMPULA,MUECATE,CS Chereque,413,IMALA,GRACIO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3749,39.4147
NAMPULA,MURRUPULA,CS Murrupula,414,MURRUPULA,VILA DE MURRUPULA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.458285,38.677307
NAMPULA,MURRUPULA,CS Nihessine,415,NIHESSIUE,NIHESSIUE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.6011,38.7352
NAMPULA,MURRUPULA,PS Chinga,416,CHINGA,CHINGA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2042,38.6911
NAMPULA,MURRUPULA,PS Umuatho,417,MURRUPULA,MURRUPULA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.4209,38.7919
NAMPULA,MURRUPULA,CS Kazuzu,418,MURRUPULA,KAZUZU,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3455,38.8911
NAMPULA,MURRUPULA,CS Tiponha,419,MURRUPULA,NAMITOTELANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5866,38.5748
NAMPULA,CIDADE DE NACALA-PORTO,HG Nacala Porto,420,MAIAIA/MUTIVA,BAIRRO RIBAWE,URBANA,Hospital Geral,Hospital Geral,Nivel Secondario,-14.5353,40.6939
NAMPULA,CIDADE DE NACALA-PORTO,CS Nacala Porto,421,NA,NA,NA,NA,NA,NA,-14.5353,40.6939
NAMPULA,CIDADE DE NACALA-PORTO,PS Mathapue,422,MAIAIA/MUTIVA,BAIRRO MATHAPUE,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.5586,40.7
NAMPULA,CIDADE DE NACALA-PORTO,CS Quissimajulo,423,MAIAIA/MUTIVA,BAIRRO QUISSIMAJULO,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5225,40.7867
NAMPULA,CIDADE DE NACALA-PORTO,CS Murrupelane,424,MUANONA,BAIRRO MURRUPULENE,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6611,40.68
NAMPULA,CIDADE DE NACALA-PORTO,PS Naherenque,425,MAIAIA/MUTIVA,BAIRRO NAHERENGUE,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.4731,40.7006
NAMPULA,CIDADE DE NACALA-PORTO,PS Muzuane,426,MAIAIA/MUTIVA,BAIRRO MUZUANE,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.5106,40.6817
NAMPULA,CIDADE DE NACALA-PORTO,PS dos CFM,427,MAIAIA/MUTIVA,BAIRRO TRIANGULO,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.5514,40.6722
NAMPULA,CIDADE DE NACALA-PORTO,CS Mahelene,428,MAIAIA/MUTIVA,BAIRRO MAIAIA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5408,40.6716
NAMPULA,CIDADE DE NACALA-PORTO,CS Cimentos,429,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,CIDADE DE NACALA-PORTO,PS Cife,430,MAIAIA/MUTIVA,BAIRRO NAUAIA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.4922,40.7067
NAMPULA,CIDADE DE NACALA-PORTO,CS C.A.M.I.N.A,431,NA,NA,NA,NA,NA,NA,NA,NA
NAMPULA,CIDADE DE NACALA-PORTO,CS Akumi,432,NA,NA,NA,NA,Centro de Saúde Rural,Nivel Primario,-14.5353,40.6939
NAMPULA,NACALA-A-VELHA,CS Nacala-a-Velha,433,NACALA-VELHA,VILA DE NACALA-VELHA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.551109,40.621632
NAMPULA,NACALA-A-VELHA,CS Mueria,434,NACALA-VELHA,NACALA-VELHA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5834,40.5027
NAMPULA,NACALA-A-VELHA,CS Barragem,435,NACALA-VELHA,NACALA-VELHA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7275,40.5369
NAMPULA,NACALA-A-VELHA,PS das Salinas,436,NACALA-VELHA,NACALA-VELHA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.6114,40.6094
NAMPULA,NACALA-A-VELHA,CS Namalala,437,NACALA-VELHA,NACALA-VELHA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.4686,40.6219
NAMPULA,NACALA-A-VELHA,CS Covo Ger-Ger,438,COVO,COVO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.4572,40.3719
NAMPULA,NACAROA,CS Nacaroa,439,NACAROA,NACAROA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3695,39.9231
NAMPULA,NACAROA,CS Nachere,440,INTETE,NACHERE/INTETE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3907,40.079
NAMPULA,NACAROA,PS Saua-Saua,441,SAUA-SAUA,SAUA-SAUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.3093,39.6523
NAMPULA,NACAROA,CS Nahage,442,NACAROA,NACAROA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.4218,39.9247
NAMPULA,NACAROA,CS Muchico,443,SAUA-SAUA,MUCHICO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3002,39.7509
NAMPULA,NAMPULA-RAPALE,CS Repale,444,RAPALE,RAPALE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0142,39.1289
NAMPULA,NAMPULA-RAPALE,CS Anchilo,445,ANCHILO,ANCHILO SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0994,39.4244
NAMPULA,NAMPULA-RAPALE,CS Namaita,446,NAMAITA,NAMAITA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.2744,39.0411
NAMPULA,NAMPULA-RAPALE,PS Caramaja,447,RAPALE,CARANJA-NAPONE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.1383,39.0358
NAMPULA,NAMPULA-RAPALE,PS Mutivaze,448,MUTIVASSE,MUTIVASSE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9972,38.9519
NAMPULA,NAMPULA-RAPALE,PS Mutolo,449,NAMAITA,NAMICONHA-MUTOLO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.375,39.0344
NAMPULA,NAMPULA-RAPALE,PS Nahaloco,450,ANCHILO,ANCHILO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.1736,39.4631
NAMPULA,NAMPULA-RAPALE,PS Namachilo,451,ANCHILO,NAMACHILO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.3367,39.34
NAMPULA,NAMPULA-RAPALE,PS Namiconha,452,ANCHILO,NAMIGONHA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2036,39.3881
NAMPULA,NAMPULA-RAPALE,PS Nampaco-Muezia,453,ANCHILO,ANCHILO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.0692,39.4975
NAMPULA,NAMPULA-RAPALE,PS Namucaua,454,NAMAITA,NICOLOMUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.3297,39.1519
NAMPULA,NAMPULA-RAPALE,PS Natoa,455,NAMAITA,NICOLOMUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2286,39.1183
NAMPULA,NAMPULA-RAPALE,CS Maratane,456,ANCHILO,NAPURI,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.2544,39.2483
NAMPULA,NAMPULA-RAPALE,PS Saua-Saua,457,ANCHILO,SAUA-SAUA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9997,39.345
NAMPULA,NAMPULA-RAPALE,PS Mocova,458,MUTIVASSE,NACUCA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.975,38.8156
NAMPULA,NAMPULA-RAPALE,PS Muleheia,459,NAMAITA,POENE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.2306,38.9742
NAMPULA,RIBAUE,HR Ribaue,460,RIBAUE,VILA DE RIBAUE,RURAL,Hospital Rural,Hospital Rural,Nivel Secondario,-14.9464,38.3209
NAMPULA,RIBAUE,CS Iapala-Monapo,461,IAPALA,NORE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9828,38.0714
NAMPULA,RIBAUE,PS Chica,462,RIBAUE,CHICA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.0033,38.5103
NAMPULA,RIBAUE,CS Iapala-Estacao,463,IAPALA,VILA DE IAPALA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0289,38.0477
NAMPULA,RIBAUE,PS Mecuasse,464,RIBAUE,MECUASSE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.7947,38.3706
NAMPULA,RIBAUE,CS Namiconha,465,RIBAUE,NAMICONHA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0411,38.3389
NAMPULA,RIBAUE,PS Riane,466,IAPALA,RIANE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.0036,37.7633
NAMPULA,RIBAUE,PS Escola Basica Agrari,467,RIBAUE,VILA DE RIBAUE,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.993,38.2695
NAMPULA,RIBAUE,CS Cunle,468,CUNLE,CUNLE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1011,38.23
NIASSA,CIDADE DE LICHINGA,HP Lichinga,1,CIDADE DE LICHINGA,URBANO 2,URBANA,Hospital Provincial,Hospital Provincial,Nivel Terciario,-13.3108,35.2511
NIASSA,CIDADE DE LICHINGA,CS Cidade Lichinga,2,CIDADE DE LICHINGA,URBANO 1,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-13.3059,35.2468
NIASSA,CIDADE DE LICHINGA,CS Massenger,3,NA,NA,URBANA,NA,NA,NA,-13.261026,35.22498
NIASSA,CIDADE DE LICHINGA,CS Chiuaula,4,CIDADE DE LICHINGA,URBANO 2,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-13.3213,35.2518
NIASSA,CIDADE DE LICHINGA,PS Assumane,5,CIDADE DE LICHINGA,URBANO 3,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-13.2516,35.2593
NIASSA,CIDADE DE LICHINGA,PS Lulimile,6,CIDADE DE LICHINGA,URBANO 4,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-13.3446,35.2504
NIASSA,CIDADE DE LICHINGA,PS Chiulugo,7,CIDADE DE LICHINGA,URBANO 1,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-13.2817,35.3028
NIASSA,CIDADE DE LICHINGA,CS Mitava,8,NA,NA,NA,NA,NA,NA,-13.330554,35.305682
NIASSA,CIDADE DE LICHINGA,PS Sambula,9,CIDADE DE LICHINGA,URBANO 3,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-13.2489,35.1684
NIASSA,CIDADE DE LICHINGA,PS Namacula,10,CIDADE DE LICHINGA,URBANO 1,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-13.2901,35.248
NIASSA,CUAMBA,HR Cuamba,11,CIDADE DE CUAMBA,BAIRRO CENTRAL,RURAL,Hospital Rural,Hospital Rural,Nivel Secondario,-14.8022,36.5344
NIASSA,CUAMBA,CS Etatara,12,ETATARA,ETATARA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0964,36.6125
NIASSA,CUAMBA,PS Malapa,13,ETARARA,MALAPA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9831,36.6164
NIASSA,CUAMBA,PS Mepica,14,LURIO,MITUCUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.6206,36.3478
NIASSA,CUAMBA,CS Mitucue,15,LURIO,MITUCUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7292,36.6267
NIASSA,CUAMBA,PS Mucuapa,16,CIDADE DE CUAMBA,BAIRRO MUCUAPA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.8011,36.5989
NIASSA,CUAMBA,CS Muetetere,17,LURIO,MUETETERE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6931,36.9644
NIASSA,CUAMBA,PS Namicova,18,CIDADE DE CUAMBA,BAIRRO MINAS,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.8097,36.4944
NIASSA,CUAMBA,PS Titi Mane,19,ETATARA,ETATARA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9153,36.3661
NIASSA,CUAMBA,PS Napacala,20,LURIO,MITUCUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.5444,36.6058
NIASSA,CUAMBA,CS Cuamba,21,CIDADE DE CUAMBA,BAIRRO 1 CENTRAL,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8014,36.5331
NIASSA,CUAMBA,PS Lurio,22,LURIO,LURIO SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.7947,36.8536
NIASSA,CUAMBA,PS Mujaua,23,CIDADE DE CUAMBA,BAIRRO MUJAUA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-14.7803,36.5317
NIASSA,CUAMBA,CS Muana-Munepa,24,ETATARA,ETATARA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.2428,36.5022
NIASSA,CUAMBA,PS Matias,25,CIDADE DE CUAMBA,BAIRRO MATIAS,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.8972,36.5289
NIASSA,CUAMBA,PS Macawe-2,26,LURIO,MITUCUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.735,36.435
NIASSA,CUAMBA,PS Meripo,27,LURIO,MITUCUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.6511,36.5689
NIASSA,LAGO,PS Meluluca,28,METANGULA/LUNHO,MELULUCA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.886,34.7723
NIASSA,LAGO,CS Messumba,29,METANGULA/LUNHO,LUNHO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.613,34.7912
NIASSA,LAGO,CS Metangula,30,METANGULA/LUNHO,VILA DE METANGULA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-12.6947,34.8088
NIASSA,LAGO,PS Ngofi,31,COBUE,NGOFI,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.0129,34.9016
NIASSA,LAGO,PS Ngôo,32,COBUE,COBUE SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-12.4239,34.7164
